from_id,to_id,time
21296,3965,1212019200
22743,16500,1196899200
26491,8955,1213574400
9232,37495,1172016000
36199,25564,1178150400
12958,1543,1189123200
3689,3492,1220918400
4651,21865,1177372800
19286,2125,1203984000
16757,4502,1173139200
40314,26798,1209340800
13553,3030,1175644800
17866,17867,1177286400
17335,17673,1175472000
1323,779,1173052800
13134,6140,1209513600
16487,7996,1192406400
46096,10894,1183334400
14416,2878,1207699200
464,43648,1173139200
37882,328,1215648000
1548,26455,1208736000
15146,20600,1210118400
5416,8,1199318400
20919,17949,1207872000
20499,17538,1209427200
27,19354,1176422400
15906,2381,1194220800
7807,19797,1193702400
18914,16827,1210291200
45772,28424,1175126400
4450,7009,1176940800
33094,9497,1199750400
3829,12635,1213833600
30394,30395,1193616000
29152,28377,1196812800
22202,19083,1201132800
45309,29384,1172707200
20938,20776,1212969600
2281,17664,1197504000
46216,477,1181779200
619,23303,1207094400
5691,9012,1199836800
11941,4702,1196121600
19235,9153,1182816000
14887,2987,1192060800
25833,24632,1209513600
1161,19038,1216684800
464,32181,1203552000
2950,21922,1179187200
15524,13599,1185840000
7414,14374,1203552000
28655,19987,1210550400
31617,31618,1216080000
6066,30102,1184025600
35159,29319,1223337600
14631,45506,1175472000
17097,4330,1219276800
1974,9117,1210723200
2800,7152,1195776000
10141,47761,1188345600
4276,5250,1197417600
29,39252,1169596800
18547,23480,1173744000
2524,12300,1180396800
22090,6664,1180569600
27366,4366,1191974400
14684,37239,1208390400
30254,1483,1180051200
21588,31290,1208217600
9533,18453,1213747200
47032,16454,1174262400
12207,3042,1200441600
8441,31344,1210204800
28971,13487,1216598400
35510,6211,1221523200
13968,10512,1182211200
15262,1995,1187913600
47694,10121,1212019200
83,15118,1216944000
1049,21370,1190678400
1962,7324,1213142400
9830,19986,1219708800
2895,2655,1217548800
2770,8886,1206921600
20276,3567,1170892800
26496,2312,1190073600
10436,17770,1210723200
9342,15574,1216684800
3525,233,1174348800
2998,25110,1199059200
25649,2345,1222214400
34155,2345,1222214400
38973,16568,1209513600
12504,15703,1196380800
2222,3629,1221091200
33567,30554,1175377565
8299,21073,1194998400
5392,21551,1211241600
16429,22296,1221004800
621,3686,1177372800
19457,7345,1186963200
6371,6372,1205366400
26989,44085,1213315200
759,9946,1185321600
13578,26202,1198713600
42047,12921,1216080000
786,1372,1182816000
4095,14803,1179964800
15565,15566,1179273600
16180,16181,1221523200
20074,13363,1188259200
30765,29579,1201046400
3089,25414,1172534400
5179,846,1196380800
24537,17787,1175472000
25215,4681,1209513600
876,10121,1212019200
11670,114,1196812800
1993,28644,1207094400
5208,3884,1199059200
1678,17138,1209513600
35024,13800,1186617600
26272,23966,1178150400
45730,41883,1178236800
2824,22207,1180656000
4072,28290,1217894400
7984,40816,1194307200
4102,12614,1207699200
21521,8492,1205193600
994,21077,1207612800
6747,1093,1180569600
4817,8369,1175817600
1600,12898,1209513600
3340,1468,1209513600
17408,9337,1180396800
22645,13510,1214179200
1839,13249,1213315200
35321,6607,1179273600
23316,6238,1175558400
6533,15519,1217376000
7375,5269,1213920000
12894,30325,1196208000
3258,15837,1216598400
23879,6947,1197417600
5085,20177,1189555200
32023,7335,1213920000
12948,2117,1214956800
5827,27944,1181260800
16059,11220,1195084800
11107,15328,1186444800
37522,4908,1199318400
13465,18425,1203897600
45548,6753,1223942400
686,687,1209686400
32713,26588,1184716800
25508,25509,1211241600
46108,22705,1174003200
14705,12880,1173398400
6777,21966,1210809600
19053,15534,1182729600
10152,40716,1183075200
9557,18262,1223337600
2800,12452,1194393600
2370,803,1219881600
6244,12360,1181088000
4463,12120,1203465600
236,3554,1185148800
1566,20591,1214265600
36910,20090,1208736000
27877,22550,1193097600
311,512,1183680000
12447,711,1215475200
16986,33835,1172016000
3820,3821,1219795200
1138,1143,1196380800
18759,26197,1223596800
29986,19752,1202169600
67,8882,1194307200
3745,7783,1214438400
36549,12521,1207008000
4398,9773,1176422400
16923,16831,1201564800
3868,40988,1171324800
25252,15870,1179792000
26369,30101,1224028800
9464,7350,1176249600
6781,25180,1224028800
21910,9388,1205107200
10556,26075,1196121600
42160,8549,1193270400
1189,3207,1210636800
14011,19717,1174262400
31005,4904,1218412800
13374,13375,1181692800
39396,47791,1172188800
19436,43351,1182902400
33639,29728,1221004800
2072,16113,1175472000
14568,2777,1215648000
4107,20155,1215043200
26621,7674,1169683200
13551,11531,1222905600
12030,22058,1181260800
1243,36991,1216684800
36664,6138,1197849600
18996,23522,1217462400
16415,14003,1187049600
15704,27701,1181174400
7150,24111,1178668800
21995,1515,1203984000
9008,9009,1202342400
14870,19382,1181174400
6124,10460,1201132800
33937,33938,1214265600
5985,5393,1173916800
19289,7857,1195603200
17320,25863,1190678400
6929,786,1195516800
21031,28178,1188950400
7532,19066,1215734400
7651,40765,1212105600
5297,43796,1204502400
29,14484,1172534400
38770,6268,1193097600
12513,8429,1195430400
1247,41285,1210636800
4515,4516,1219708800
43003,15118,1216944000
2327,3166,1201564800
6424,6425,1173657600
1908,21280,1216339200
8679,21013,1193184000
1640,19281,1210291200
7423,7013,1186358400
10968,27879,1216166400
21463,21464,1212019200
5220,681,1199836800
876,9961,1204070400
2252,18141,1199059200
19135,34642,1172793600
3354,10224,1184803200
16232,3911,1212105600
5388,1827,1176336000
3768,7934,1200009600
3407,3408,1196726400
6669,2941,1208908800
4322,45067,1211932800
3124,4842,1213056000
1124,37195,1204070400
17699,32416,1180483200
216,217,1210204800
5332,92,1172707200
3768,15929,1196812800
42584,39539,1220918400
3401,3402,1186963200
24701,28097,1211328000
16434,16435,1212019200
3689,24702,1200960000
932,6496,1192492800
22053,943,1174348800
19472,5595,1197936000
1683,8089,1215475200
5927,25348,1208908800
7866,11422,1206921600
38624,15002,1193097600
21594,12753,1195776000
43171,27267,1170201600
36284,2117,1214956800
14112,3859,1177545600
13505,4551,1216252800
6701,8707,1209513600
38339,38340,1204502400
9557,24790,1212451200
39004,12408,1187740800
34886,37440,1173657600
15860,1899,1202169600
31848,29779,1189468800
38372,18763,1215043200
41179,27524,1215561600
15514,9921,1192665600
3422,6913,1220572800
32683,2966,1222128000
17912,9430,1186617600
22111,24015,1184630400
2770,12025,1206921600
31814,1506,1221523200
782,5224,1204588800
9995,8708,1221696000
9003,25962,1201478400
41433,35082,1212537600
21515,6426,1201046400
1389,3892,1212105600
35552,16067,1191974400
1855,10533,1174435200
44661,10137,1206576000
12692,12693,1193961600
8460,618,1210723200
45737,15969,1214265600
24064,10425,1206057600
6371,25047,1205280000
32126,6503,1198800000
9755,9756,1176076800
3833,35431,1207526400
24185,5084,1221177600
32252,9585,1181174400
9746,934,1196294400
631,14146,1202774400
1959,1794,1211846400
29305,29306,1185235200
14967,1533,1214870400
4274,11843,1211414400
8221,15735,1202860800
4312,9749,1176422400
105,16045,1176940800
776,30176,1210896000
36443,16311,1176940800
35933,4178,1220572800
3468,3369,1199232000
8087,6848,1191196800
44992,27177,1213833600
16620,26718,1202083200
40333,16113,1175472000
5411,8959,1196899200
5462,8142,1208822400
30023,13599,1185840000
5258,15789,1198195200
12070,9477,1199750400
3623,5217,1208822400
24654,487,1218758400
1297,8042,1208736000
13702,26372,1195516800
3618,45618,1180569600
9205,35002,1209686400
10513,17597,1217376000
9557,29254,1212537600
4521,24082,1206576000
17121,32498,1212624000
18202,18203,1190851200
8712,21792,1170115200
3806,13717,1211328000
45663,4413,1177545600
16472,16473,1214265600
6422,21620,1185321600
8622,4791,1214438400
394,4264,1203984000
1201,23650,1187222400
2657,6429,1190332800
1477,4149,1187827200
14289,20881,1195171200
7700,14531,1176422400
3718,39549,1205366400
19420,4454,1179878400
12531,40199,1191283200
2738,11093,1170720000
1297,30984,1208908800
19701,15278,1202342400
34937,1846,1179792000
7334,34791,1222041600
11384,28321,1180569600
12155,1713,1204243200
18139,7968,1172448000
19,985,1188432000
3782,15229,1177459200
354,19775,1207785600
5111,12025,1206921600
34872,27494,1216857600
45053,4860,1214438400
24739,24740,1221177600
1112,1626,1174867200
10277,4075,1177977600
28235,17164,1197244800
7158,17542,1196899200
37036,29848,1188172800
4615,37359,1223596800
22216,32981,1221436800
9719,27222,1222128000
1797,5756,1210809600
9777,45644,1170979200
6744,6745,1220400000
24430,9305,1211414400
635,3999,1200355200
1201,31914,1198800000
5985,17540,1197417600
15747,40296,1198713600
6205,247,1200528000
11737,12151,1219622400
10676,26444,1182988800
7942,16019,1207785600
1719,11151,1173312000
23183,33895,1208822400
9097,13654,1191196800
1841,44527,1209340800
13095,10393,1204588800
11723,7044,1183680000
18685,2722,1208304000
10916,22210,1201564800
13530,12739,1181260800
24045,15849,1182124800
2982,28519,1193097600
22622,9944,1186963200
15341,15342,1212537600
1777,25667,1206662400
46464,24538,1204243200
6838,6839,1214956800
1748,37607,1221696000
41647,6472,1218758400
25651,2698,1219190400
41209,28606,1170720000
4309,27661,1214265600
2171,7773,1209600000
1053,1054,1176163200
28793,28794,1211500800
29886,8116,1194998400
21349,24239,1217289600
12127,12232,1196985600
37117,15529,1170892800
2327,5212,1194307200
23082,16670,1189123200
5166,5167,1188259200
3197,31714,1190246400
14040,22845,1199750400
660,30596,1193702400
2922,11813,1204502400
248,19891,1196208000
47739,32104,1181606400
183,447,1185235200
45885,25870,1198800000
782,9388,1205107200
20126,15264,1204848000
5179,29343,1204675200
18282,6088,1184284800
30412,36847,1170115200
8143,29610,1182988800
48123,9475,1209945600
7572,7573,1190246400
24913,22799,1205712000
1233,7299,1210291200
41374,28514,1181606400
1484,27803,1187740800
33844,1306,1216771200
16584,16585,1197244800
7848,14770,1215475200
1858,2743,1192752000
34156,34157,1209081600
3468,15331,1204502400
20908,17196,1197331200
35192,1090,1208131200
12473,473,1170115200
16615,15790,1209686400
4033,4034,1203638400
16071,30524,1177372800
964,24498,1197590400
24801,5856,1179705600
16584,13026,1188259200
19409,19893,1181779200
25193,3400,1187654400
22479,18243,1200009600
18773,6202,1221091200
6243,30770,1177632000
5927,4923,1207267200
38443,10007,1204761600
18139,27204,1172534400
6021,13725,1197417600
33252,1573,1207526400
12324,24445,1222214400
1777,42806,1215388800
19494,15065,1206662400
46915,14692,1206921600
8712,35882,1211500800
6056,33489,1207612800
9448,8614,1218672000
30221,4516,1219708800
734,1176,1188259200
39850,30661,1193702400
720,25218,1220313600
31611,21510,1217376000
47375,47376,1172793600
10265,13609,1220486400
4109,14620,1214179200
5425,25746,1220572800
19571,40045,1209513600
27838,34990,1204156800
48112,541,1200614400
6230,34316,1210896000
12607,19281,1210291200
39698,20498,1221523200
17300,17301,1185840000
3641,29279,1223510400
28220,26091,1185408000
26467,953,1194393600
2738,12834,1179273600
2534,24015,1184630400
15524,18644,1179792000
43190,6607,1179273600
14066,15110,1199318400
6597,2825,1212019200
816,10353,1211155200
39123,22870,1219795200
40335,2607,1176768000
22323,9685,1176422400
38320,8166,1218585600
10429,25534,1204156800
36623,20704,1175817600
24643,28072,1220486400
8138,21939,1186963200
1233,6180,1208217600
1233,21034,1189036800
30155,6636,1215734400
7780,28884,1173052800
16875,26282,1191283200
10527,5054,1220486400
968,30252,1189641600
36039,770,1175126400
21007,7116,1199404800
14669,11318,1218585600
31972,13419,1172016000
1974,17413,1205712000
11206,11252,1209081600
47018,1405,1213228800
42774,1149,1219190400
2632,2665,1197936000
16539,7704,1196380800
10923,25482,1207699200
24400,18822,1207699200
46767,22504,1179100800
1077,3467,1220486400
22830,20086,1204156800
33688,3642,1217980800
24795,16611,1222819200
19779,606,1181692800
22819,9804,1219190400
11284,6067,1215043200
5329,433,1198800000
1118,18070,1213056000
784,25180,1224028800
20131,14873,1189382400
19533,3281,1216857600
36816,29923,1216598400
17833,23238,1206489600
8965,3282,1176940800
2684,933,1205884800
1457,9742,1196208000
759,14223,1190592000
1508,35353,1170115200
16764,1827,1176336000
15901,14542,1217462400
40645,16010,1219190400
17599,5444,1174867200
44026,7936,1175817600
20544,13968,1174953600
8190,12662,1223942400
23664,35470,1200009600
2222,16389,1206057600
14682,10712,1182211200
10170,16739,1214352000
2800,291,1208822400
11852,1133,1205107200
14411,16408,1173398400
9919,23016,1181779200
14866,19694,1211241600
13048,6855,1207872000
31385,34975,1205193600
2792,7120,1195603200
12925,17528,1186012800
20202,15907,1197417600
6964,1256,1222128000
29356,2153,1177891200
17143,4633,1208304000
27912,863,1205193600
2337,11316,1222905600
46359,5249,1173744000
1660,19223,1202947200
13224,4860,1214438400
39348,19347,1222819200
6117,29109,1180483200
44772,7253,1204588800
5168,6940,1196812800
35544,16320,1186617600
10809,10810,1205971200
44514,44303,1219363200
6146,15668,1195776000
3621,27247,1203638400
40392,1450,1214265600
42845,27503,1177891200
17422,25065,1219708800
44164,12606,1182124800
40379,27253,1193875200
5524,11809,1181692800
22977,25699,1217462400
712,35367,1178150400
1568,10090,1214179200
2994,22827,1214524800
16468,23731,1212451200
5188,4995,1182816000
41388,41389,1175558400
18390,3188,1194998400
9565,11860,1197936000
15303,21841,1184112000
6484,18314,1188518400
4372,36648,1212364800
39383,16000,1177977600
32861,21194,1222041600
21706,6036,1193270400
15481,10517,1202256000
10181,16966,1219104000
2508,21155,1206403200
5129,33566,1181174400
35747,4332,1208131200
6938,6939,1190592000
15752,7345,1186963200
22526,8702,1173916800
21118,23212,1210809600
34249,18843,1217808000
3522,8227,1186012800
1069,9692,1208736000
15127,42462,1216857600
1976,17038,1211414400
9102,14326,1204761600
37643,6198,1182988800
4355,3268,1200355200
36928,31400,1211932800
664,665,1211500800
9801,8249,1180051200
7158,3235,1195776000
28409,2,1182816000
9805,21439,1212105600
2039,20770,1209945600
30284,30926,1219104000
4471,11168,1220313600
21038,19132,1215475200
33491,7839,1179187200
3676,18424,1219104000
16965,29069,1215648000
43943,39978,1214870400
13715,42149,1204848000
5677,2274,1195603200
43251,29033,1201564800
15562,10419,1184803200
14563,22323,1192406400
2908,8916,1210809600
7158,1238,1194566400
5161,23149,1212451200
27699,11276,1213056000
21018,4776,1195084800
11218,15655,1185840000
10968,20155,1215043200
18415,11550,1192060800
1578,26801,1219708800
3328,21293,1196035200
4624,9868,1219968000
9166,3667,1205452800
9825,18225,1180915200
17036,8024,1176681600
9192,23916,1204070400
27476,6236,1195516800
579,32759,1177977600
47871,2993,1219881600
9166,2077,1194998400
32636,2773,1207180800
6583,5873,1210291200
40418,23076,1218672000
14586,9356,1174867200
13007,24611,1175126400
4219,9764,1183593600
1239,1819,1206921600
6050,11079,1205452800
32766,2904,1183420800
11063,39327,1182729600
14024,20459,1175472000
45261,13138,1208390400
1124,25578,1221782400
38469,9778,1171497600
14513,9844,1219190400
47764,12407,1172707200
11352,18950,1206576000
8584,8182,1209600000
15088,1936,1198022400
11481,11482,1215648000
8183,8814,1203984000
8391,8392,1209340800
284,18703,1187049600
21199,9093,1202169600
10849,3801,1212969600
4232,4233,1211155200
41831,473,1170115200
43319,10219,1222992000
29394,10842,1215388800
2275,2276,1209945600
47952,17374,1211328000
23769,20480,1186012800
7458,13464,1219708800
1239,16521,1200355200
25309,1436,1218153600
526,22682,1194480000
3071,3072,1193616000
6108,27886,1222300800
10770,19950,1210118400
1680,17604,1190246400
4588,1653,1216684800
26370,41335,1212912469
26855,4607,1205712000
10675,2691,1201651200
16290,18213,1218067200
6660,10038,1210896000
11404,8907,1186444800
40794,22571,1210809600
12856,25110,1199059200
22363,37396,1216166400
4487,8386,1208131200
37127,17503,1203465600
35690,6202,1221091200
45740,4609,1179446400
26916,10845,1220572800
3566,7050,1171238400
7681,7682,1192579200
3847,28162,1175558400
14346,28555,1212624000
1852,3704,1195516800
782,12430,1208304000
5482,16443,1206921600
374,7237,1214265600
16599,26387,1178668800
32872,16946,1221177600
13203,13282,1186963200
20816,1216,1186444800
22216,22217,1222041600
625,6289,1204848000
30432,25331,1194912000
1625,1626,1174867200
619,14673,1186444800
1203,1204,1172620800
9635,3452,1195776000
17490,25068,1187136000
26914,12551,1187136000
1391,19268,1209945600
858,16495,1200528000
6735,11416,1210291200
611,34981,1190073600
25845,4853,1177545600
45453,41893,1182816000
22470,22471,1208822400
21706,3192,1186617600
4567,20555,1176940800
13578,23993,1173139200
9237,10712,1182211200
34065,5451,1221782400
1297,389,1196380800
1845,10077,1181260800
47951,13778,1213315200
35473,11595,1195171200
27919,10707,1196380800
20522,20523,1171324800
5941,24700,1192752000
18390,33490,1191283200
7649,21395,1206316800
8027,19648,1205884800
17553,10278,1185235200
18172,18173,1216252800
5431,24005,1219622400
15318,12172,1212364800
25961,24730,1207180800
23796,3927,1205452800
13715,2015,1203897600
6542,8804,1172102400
14568,3779,1169683200
11362,40488,1195845131
8401,1319,1223942400
41349,18256,1183680000
18413,11203,1206316800
1170,340,1207872000
30305,163,1222300800
6108,16451,1206057600
18878,10359,1218067200
1171,9781,1207094400
5957,3100,1169596800
5578,4068,1209513600
36140,1677,1174003200
4308,206,1200614400
16233,12146,1193184000
38701,6206,1207785600
3726,2930,1209513600
32415,638,1184112000
13601,10472,1215734400
40703,14374,1203552000
15988,45302,1185235200
12997,14223,1207094400
12186,4255,1213833600
10265,2515,1212537600
35435,9661,1210636800
21393,1332,1172016000
6124,36062,1209427200
14344,9543,1180569600
40576,17546,1189123200
34556,19138,1177027200
17761,5253,1222905600
442,451,1212969600
1239,28231,1201564800
32948,22800,1204502400
35310,11213,1184284800
32202,10677,1179273600
33750,46892,1205366400
39008,17247,1170979200
9891,12982,1189987200
47332,750,1179792000
31325,5035,1210032000
12917,4850,1210032000
7,23905,1207526400
963,8589,1193356800
17092,2469,1171584000
581,41096,1190764800
20816,15706,1182124800
26214,20819,1200441600
11044,11045,1206576000
35655,11828,1185753600
420,14269,1206403200
5096,24125,1178236800
7689,46783,1208217600
17860,3343,1181692800
3863,13986,1210809600
44061,17993,1175212800
1094,1838,1183680000
19235,19236,1202256000
27974,7756,1172534400
18931,3965,1212019200
20812,8121,1209600000
22090,16276,1177372800
30664,21212,1210291200
17379,12633,1177545600
22946,18841,1206921600
41159,36738,1220400000
14254,23646,1181520000
9235,8959,1196899200
32250,7644,1200355200
37,8527,1173139200
562,7487,1221782400
7925,30107,1192147200
6099,29054,1189468800
5035,2949,1212710400
25098,2005,1188518400
4267,4268,1180569600
4207,1206,1176768000
24949,6943,1210809600
24316,9108,1186358400
7439,13986,1210809600
3641,25072,1212624000
25392,35688,1207180800
17872,15668,1219708800
4283,38791,1205452800
24379,12092,1188432000
4723,9123,1207526400
41733,31229,1209513600
38395,18798,1210636800
3091,10813,1208822400
18849,8360,1179273600
20279,41341,1188950400
28463,23904,1223942400
20593,38457,1202169600
31354,16224,1207785600
8177,15009,1195516800
4569,8499,1216684800
1229,31867,1174003200
5427,389,1196380800
15958,4873,1196985600
3752,11152,1199404800
8273,22873,1210723200
31056,31057,1174003200
2392,6260,1187136000
18789,10104,1195171200
26472,12633,1177545600
38238,13496,1217462400
1170,4083,1196380800
40683,12416,1192492800
3537,37980,1180569600
18404,122,1194220800
9213,27701,1181174400
2850,1490,1190764800
28614,9096,1191283200
1777,23964,1222905600
311,34654,1187913600
43450,36101,1191196800
27558,6287,1210723200
3107,9780,1219968000
22773,8879,1177977600
10696,4825,1214956800
10574,1084,1215561600
3822,38073,1211328000
19632,40265,1214956800
1948,11899,1198195200
6279,12614,1207699200
25680,9155,1211846400
4487,47853,1217289600
2310,2311,1187308800
10407,10408,1188345600
36078,11813,1204502400
10429,42216,1222128000
33116,21011,1186531200
22225,12784,1172102400
20079,7939,1222214400
6601,17817,1220572800
37544,11908,1215561600
24333,24290,1188950400
2392,8539,1201824000
29948,10643,1203465600
9199,18062,1196035200
17466,126,1194998400
10708,8762,1207872000
3568,12293,1213574400
19108,7912,1212969600
916,8074,1196726400
21110,12352,1209427200
2049,2050,1181692800
14555,16516,1172534400
903,4571,1170115200
1671,5879,1183680000
20706,27716,1208822400
6035,12116,1178150400
40375,5032,1208995200
2431,28127,1209686400
1239,11795,1207008000
6279,8954,1201046400
10527,21194,1222041600
5730,4334,1197590400
20513,5600,1217289600
18008,30147,1190764800
46999,13687,1190246400
15618,12344,1214870400
2499,10937,1215648000
2091,22523,1205193600
41685,6788,1223510400
35652,3060,1190332800
2800,1438,1214524800
36864,11546,1201737600
10860,13996,1214870400
9251,10456,1175212800
2269,38,1177372800
20387,3440,1218758400
6572,10057,1184544000
25662,33944,1194566400
31013,31714,1190246400
6228,39978,1214870400
214,46636,1172016000
7441,45189,1214265600
26102,30662,1170979200
23714,23240,1195171200
1049,3968,1212451200
29930,1636,1200009600
24067,508,1188864000
13542,991,1199664000
29717,18583,1169683200
16867,16868,1204502400
30624,7152,1195776000
21415,15614,1173225600
17772,6030,1177372800
2798,108,1198195200
21431,6506,1203638400
173,21156,1175558400
3605,15477,1197331200
37821,27922,1202428800
21735,21736,1200355200
34505,21702,1181088000
24580,3943,1202774400
33342,23752,1181174400
8943,13346,1213833600
2052,6047,1210896000
6744,21330,1204502400
6153,4894,1172793600
2574,23180,1213142400
2191,6072,1178496000
12276,4210,1173916800
2327,32867,1176422400
27328,8603,1185840000
1962,1330,1217289600
12932,10027,1217462400
42554,21690,1198108800
23175,1725,1186444800
3118,19783,1190332800
20078,19607,1210291200
35533,35534,1218758400
3635,23844,1186099200
6279,6830,1210032000
8552,2071,1200355200
13074,13982,1197936000
2982,4754,1192492800
15099,10217,1212019200
25194,1417,1220572800
16663,17650,1212969600
28987,821,1210118400
33660,3323,1198195200
28517,1135,1218412800
406,8555,1213142400
103,3207,1210636800
6150,3740,1174435200
1098,1099,1208304000
4922,2627,1205798400
31502,2943,1190160000
786,12205,1212019200
4219,1450,1214265600
23183,16746,1215388800
30505,9641,1224115200
16141,10540,1185494400
3267,3268,1200355200
8656,12212,1210032000
31446,26575,1208304000
849,850,1208304000
18279,18280,1202083200
42467,4349,1213833600
6273,26162,1206316800
26150,23995,1199059200
2428,265,1221523200
37706,14387,1178064000
16005,19689,1198195200
6912,22458,1178668800
21586,21587,1195603200
2446,29921,1214524800
15946,3026,1199232000
23281,6772,1210723200
34272,33525,1170115200
880,23823,1174608000
8161,15348,1211932800
25173,5950,1211155200
9491,3473,1197331200
22875,16859,1170028800
36707,5687,1174348800
36599,32892,1176768000
14029,3207,1210636800
40891,995,1176940800
1349,18763,1215043200
17736,12136,1214265600
3830,3831,1213142400
10497,28681,1178064000
18799,10007,1204761600
2024,17252,1173830400
18183,15002,1193097600
12372,1266,1201651200
30244,3604,1192406400
3806,29965,1207008000
10559,5958,1170115200
1120,291,1208822400
24291,12961,1213228800
12597,30060,1211932800
40069,13723,1222732800
9996,31474,1179446400
1323,28030,1180483200
20196,6444,1208822400
7826,30296,1222387200
34768,34769,1186444800
14196,12821,1201478400
9662,9663,1188518400
286,16525,1214265600
2010,13379,1197849600
32587,20881,1195171200
5085,46727,1179187200
1371,11801,1193356800
6279,27281,1199318400
17034,7860,1175126400
9948,10551,1205798400
20787,15731,1211328000
38646,32592,1222732800
560,3348,1190592000
10025,9106,1169769600
39649,4029,1223337600
12856,6584,1210723200
29260,13981,1212710400
9996,22203,1202169600
4254,32800,1208304000
3726,42287,1202774400
6946,13541,1185148800
567,21366,1184889600
25437,2607,1176768000
28213,9654,1210636800
3700,2305,1224201600
27476,11081,1196899200
918,2477,1177891200
14651,19796,1171584000
35631,14548,1215561600
10561,21490,1212019200
20742,21378,1206921600
24820,15700,1218499200
2352,7366,1195776000
6723,25024,1186617600
26581,33351,1189987200
5677,15297,1216944000
13104,8518,1197849600
2616,6919,1169683200
7334,479,1219104000
22036,20800,1180656000
31660,11871,1224028800
1621,9083,1182816000
2222,11366,1204588800
10368,23595,1185235200
17221,29022,1210809600
3368,3748,1185148800
1671,2353,1182211200
7856,4545,1186358400
105,7185,1177632000
2703,5506,1220313600
33372,29566,1174348800
3899,41016,1174953600
32692,14873,1208217600
28863,7649,1210809600
7076,1145,1208217600
7906,186,1183593600
4521,31700,1209686400
28124,23135,1178150400
28283,19273,1187740800
1527,12780,1189641600
961,21210,1171497600
32756,6287,1210723200
9102,46686,1222905600
2091,27419,1208822400
23733,7888,1177372800
13551,4160,1207872000
13182,1522,1204761600
27006,17572,1183680000
30064,30065,1189987200
4725,11338,1216339200
2222,12589,1201478400
7628,13988,1221523200
2228,26782,1208822400
751,36450,1208217600
15019,31601,1206662400
1102,12180,1213833600
46429,17528,1211846400
20253,23240,1178668800
16875,16876,1175126400
18502,2309,1177459200
32939,30053,1185753600
46293,18050,1203379200
882,8297,1182988800
41519,10099,1173744000
63,19736,1207094400
12171,3935,1196726400
43772,21060,1210032000
420,20609,1205452800
10520,10521,1210550400
18463,11379,1179964800
16614,5806,1213660800
5,21640,1174867200
11525,26766,1180483200
39094,39095,1184198400
17088,7649,1210809600
40654,13167,1179792000
18972,18973,1179187200
1754,19641,1185926400
12119,12120,1203465600
10095,9300,1197331200
9860,17394,1204848000
4262,6294,1175472000
2337,11884,1222992000
1365,19090,1175126400
20054,24498,1197590400
38697,41230,1193184000
32083,44684,1174953600
39589,1871,1205884800
33442,21951,1182902400
14325,13732,1203379200
35196,19287,1205107200
61,13083,1186099200
4667,8520,1195603200
41616,11426,1221523200
3063,32803,1170720000
47876,47877,1170720000
6377,9683,1194912000
1473,34194,1217289600
29512,28554,1220400000
47440,3493,1212451200
759,8284,1195776000
4112,14197,1196726400
8253,46730,1219190400
8205,14849,1207094400
11956,25801,1218585600
6874,13814,1216857600
13822,4551,1216252800
31973,9221,1217376000
6207,37755,1176681600
10581,11281,1169596800
6519,9836,1190851200
19931,8538,1188259200
5772,1390,1211328000
7450,11534,1179446400
595,6329,1194480000
35,5355,1197417600
9803,12354,1174608000
13909,14484,1172534400
46039,30281,1187222400
42476,18144,1181260800
14506,508,1188864000
27027,15260,1194220800
32433,1218,1209340800
6467,23718,1210032000
6056,34463,1209513600
4017,44114,1207699200
22479,10719,1190851200
3574,11416,1210291200
25178,22117,1188950400
3481,3141,1200960000
15116,15117,1197590400
1484,21414,1191369600
10314,10315,1206921600
24674,304,1209513600
9351,23149,1212451200
2534,30230,1215475200
183,4689,1182988800
36418,12420,1191974400
29,11897,1177372800
21212,957,1221091200
11912,17488,1181088000
738,1774,1180051200
11858,11859,1177891200
37153,7052,1169424000
7210,37423,1193702400
40946,4330,1219276800
43521,6693,1179187200
7323,5764,1219104000
24049,6100,1199750400
29173,10041,1202688000
4817,25625,1169510400
1170,9326,1175558400
40766,14071,1222646400
42755,2773,1207180800
5505,5506,1220313600
6697,548,1181606400
540,8011,1196985600
21608,16443,1206921600
678,679,1219190400
7076,20302,1190764800
8085,6985,1181174400
7579,30636,1173139200
41571,23663,1220572800
1948,578,1217289600
27534,32976,1205193600
24176,9025,1197331200
26762,4974,1198108800
14165,9101,1182124800
8813,7912,1212969600
8348,2938,1219622400
2897,15349,1209081600
1327,25598,1188950400
9372,28392,1196121600
24016,1764,1185321600
284,31883,1195084800
611,1520,1216252800
22946,18101,1204502400
5361,24120,1207008000
23215,12507,1214265600
73,5653,1212969600
16858,4419,1169424000
880,27634,1178236800
968,32364,1190678400
26480,18262,1223337600
5070,17438,1189641600
3185,24450,1206489600
44745,16400,1212710400
458,5435,1203465600
33051,2860,1172188800
39250,26577,1208304000
35148,7147,1212537600
11439,24790,1212451200
4254,1881,1215561600
858,37179,1198454400
23230,25127,1204156800
14428,7561,1201046400
3407,33987,1222819200
40842,17028,1203984000
40529,22157,1174867200
45498,5224,1204588800
4632,10321,1208304000
12932,30698,1219795200
16683,3694,1213056000
1719,30133,1171584000
6331,19631,1207526400
7747,20851,1173312000
10235,25993,1182902400
6381,8849,1202169600
1003,9779,1198454400
1189,16007,1176854400
42533,39906,1221523200
1939,36546,1203379200
27959,12637,1200528000
4755,20111,1176336000
2390,14396,1182902400
2258,1586,1216857600
6672,16660,1213142400
33192,233,1174348800
